,SPY,TLT,BIL,BTC-USD
2021-07-13,119.49823665232427,114.12388309788368,100.0,116.94315037754961
2021-07-14,119.50640653100825,114.17308315044144,100.0,117.25213727193162
2021-07-15,119.5171842769684,114.3667291856263,100.0,116.70172129513575
2021-07-16,119.5613045262624,114.50498208560775,100.0,117.1083042573062
2021-07-19,119.5254060540832,114.70213622737909,100.0,117.0537804762478
2021-07-20,119.60843386266481,114.71720494969642,100.0,116.7273868090306
2021-07-21,119.57823581316921,114.64822248145872,100.0,116.70139785766872
2021-07-22,119.69192010024761,114.6620212510846,100.0,117.02721039965073
2021-07-23,119.78007967356159,114.56434935363056,100.0,117.08796159167954
2021-07-26,119.84189182937246,114.50745129479697,100.0,117.01150795894061
2021-07-27,119.67462412383207,114.48889790482554,100.0,116.8073896508295
2021-07-28,119.50818750712098,114.5820235272251,100.0,117.27971229980459
2021-07-29,119.60588044422464,114.67084826248849,100.0,117.15137499882157
2021-07-30,119.58868976014858,114.82396892215972,100.0,117.04607020871539
2021-08-02,119.68772848109369,115.06303180767733,100.0,117.44377401614456
2021-08-03,119.57105060349252,115.05717407776619,100.0,117.4009868537364
2021-08-04,119.37235699206117,115.0956902026614,100.0,117.34776742057304
2021-08-05,119.51270277590585,115.08398395296412,100.0,117.17871784053399
2021-08-06,119.67489796993922,115.17870402898663,100.0,117.15691235041884
2021-08-09,119.75986971482399,115.29560472716622,100.0,117.02195068726942
2021-08-10,119.92861346789778,115.27498575604213,100.0,116.65800655437943
2021-08-11,119.99251660754578,115.36053613578103,100.0,116.60086832802664
2021-08-12,119.86437674934984,115.33662448247841,100.0,116.29587360021823
2021-08-13,119.80239919320934,115.4401683629174,100.0,116.21995529328804
2021-08-16,119.83479338347405,115.62000047980997,100.0,116.12159220937966
2021-08-17,119.93972818306412,115.70271297402626,100.0,115.84446742413076
2021-08-18,119.71310821891987,115.81899238617319,100.0,116.13308613336778
2021-08-19,119.74263466958685,115.70573913880236,100.0,116.27849919811572
2021-08-20,119.94215330815724,115.86211534712913,100.0,116.13222946250728
2021-08-23,120.04670549199261,115.97665736305744,100.0,116.40223885730643
2021-08-24,120.31017660742855,116.03910091195496,100.0,116.53853474531432
2021-08-25,120.18891918995531,115.90573397463113,100.0,116.538815547945
2021-08-26,120.08387911221634,115.84434705175526,100.0,116.74755358106263
2021-08-27,120.01082613687886,115.89285918508756,100.0,116.45776195839154
2021-08-30,120.11421736489362,115.84177316361293,100.0,116.78537263291591
2021-08-31,120.11681507099031,115.93026092156933,100.0,116.9269901294378
2021-09-01,120.16279697661665,115.94346371661742,100.0,117.12129993273172
2021-09-02,120.11677988201005,116.02801271315592,100.0,116.76489013690127
2021-09-03,120.39043691689012,116.02770336259113,100.0,116.42594118113996
2021-09-06,120.5399426288624,116.06774866437428,100.0,116.65813072176532
2021-09-07,120.55594499788155,116.15799264168422,100.0,116.73608572695017
2021-09-08,120.64348991760279,116.19824580162427,100.0,116.89528488787754
2021-09-09,120.7296867470207,116.13429136809472,100.0,116.92945443402421
2021-09-10,120.6993540210971,116.03008294921219,100.0,116.74007632436604
2021-09-13,120.75898354416648,116.1859791663549,100.0,117.05778695417031
2021-09-14,120.68901042647066,116.16913729799684,100.0,116.58978254613564
2021-09-15,120.58893172623544,116.12260106391751,100.0,116.48743509056119
2021-09-16,120.75931952423569,116.02055240108605,100.0,116.50092939175128
2021-09-17,120.93353804612623,115.91984607179394,100.0,116.73072491508636
2021-09-20,120.7157696460598,115.91282522319693,100.0,116.96407336971507
2021-09-21,120.64264084205004,116.00681278833565,100.0,117.2274460660353
2021-09-22,120.82382022953514,116.09171767712552,100.0,116.81856704107173
2021-09-23,120.72507518022718,116.29798330543457,100.0,116.70529638843182
2021-09-24,120.68167739643089,116.32633009903718,100.0,116.36299023276479
2021-09-27,120.75889816107984,116.16689233000623,100.0,116.31979950751642
2021-09-28,120.78981298398192,116.20743948654577,100.0,116.51062646282678
2021-09-29,120.85657214629424,116.03650779662097,100.0,116.67373187775662
2021-09-30,120.79899816378098,116.04783157242647,100.0,116.90643194594017
2021-10-01,120.89109566428893,116.05716996790657,100.0,116.96270765948947
2021-10-04,120.77813479145031,116.21477509528128,100.0,117.15838906626006
2021-10-05,120.74899625753599,116.32058467536619,100.0,117.10671203241762
2021-10-06,120.51859800499099,116.36772505874364,100.0,116.81577910220405
2021-10-07,120.76151346898072,116.40318001696458,100.0,116.87985294393562
2021-10-08,120.79307262398879,116.50659976330402,100.0,116.81250763356118
2021-10-11,121.02218786943963,116.57680976173546,100.0,116.88475527132084
2021-10-12,121.0218780606915,116.64521325236956,100.0,116.99226712186616
2021-10-13,121.1624067443535,116.69193734914221,100.0,117.22620043511643
2021-10-14,121.21382763976621,116.75989474931595,100.0,117.4335012993101
2021-10-15,121.40643516272156,116.76953442359763,100.0,117.3951355173097
2021-10-18,121.39514831964314,116.67240629421684,100.0,117.47992451739015
2021-10-19,121.4411264810836,116.62053738181385,100.0,117.46213735515418
2021-10-20,121.32127940739406,116.6687411418537,100.0,117.54996929371765
2021-10-21,121.3474594932422,116.68932272879053,100.0,117.9702633435242
2021-10-22,121.64976273854043,116.76981283774833,100.0,117.93131835452296
2021-10-25,121.77381111535774,116.78047163524404,100.0,117.67028186293962
2021-10-26,121.78524351254809,116.73934875231923,100.0,117.79456410104223
2021-10-27,121.74456956700327,116.82409829359156,100.0,117.3357359995681
2021-10-28,121.78315550730707,116.75022613185632,100.0,117.51502154511948
2021-10-29,121.95265143753619,116.64991354197782,100.0,117.40927535185314
2021-11-01,121.98834990699127,116.65562602817488,100.0,117.2998219161543
2021-11-02,122.0178745262894,116.813195668232,100.0,117.5925638527449
2021-11-03,122.04804612482519,116.82262760206622,100.0,117.75480774416987
2021-11-04,121.96403976833687,116.88582549839772,100.0,117.65634113209666
2021-11-05,121.96997268125837,116.99204788824369,100.0,117.97837127199634
2021-11-08,122.11920596836778,117.00101782806286,100.0,117.9468882701258
2021-11-09,122.00151641353844,116.96891961211396,100.0,118.35578334336043
2021-11-10,122.0562428568084,117.0700054084336,100.0,118.4852465212534
2021-11-11,122.12696559205212,117.13295216178635,100.0,118.4019978583996
2021-11-12,122.1942796273631,117.24529786530522,100.0,118.39265501953649
2021-11-15,122.23752362782378,117.3518479554951,100.0,117.8426206874282
2021-11-16,122.11149835118695,117.33224434050881,100.0,117.51896675048116
2021-11-17,122.19778952462083,117.35500127651177,100.0,117.7793286741665
2021-11-18,122.0555746036656,117.45892879830322,100.0,117.8475462566932
2021-11-19,121.94619443000373,117.42249462168306,100.0,117.50472307815431
2021-11-22,121.91351391604788,117.52646821874248,100.0,118.1606202414494
2021-11-23,122.08311690660024,117.60673747666148,100.0,118.11136649206658
2021-11-24,122.40171940624496,117.57354845509325,100.0,118.06817449166617
2021-11-25,122.4231381510118,117.58426038797612,100.0,117.84238593262982
2021-11-26,122.49540360993797,117.58410098843328,100.0,117.8463159545055
2021-11-29,122.54714888002846,117.47264314192692,100.0,117.83929013675538
2021-11-30,122.52856788807814,117.39781153832058,100.0,117.77247506847247
2021-12-01,122.54496646748903,117.4065304282816,100.0,118.12545227130576
2021-12-02,122.55639511256743,117.49754720875166,100.0,118.57469646848669
2021-12-03,122.54456331032465,117.40899655218074,100.0,118.29409331310208
2021-12-06,122.57888946966519,117.43160919398761,100.0,118.25957326851061
2021-12-07,122.77758269763162,117.4873216889776,100.0,118.62146981617461
2021-12-08,123.04450976057252,117.33789272981463,100.0,118.45786096908016
2021-12-09,123.45187231689523,117.22640274083595,100.0,118.46191163046169
2021-12-10,123.74618828325315,117.31533405683065,100.0,118.6608191587455
2021-12-13,123.838799368099,117.46317708104928,100.0,119.03929174401866
2021-12-14,123.83332657266912,117.4330862909347,100.0,118.91809383033205
2021-12-15,123.87760871554457,117.4148992786708,100.0,118.76439372462059
2021-12-16,123.86496365522886,117.32099990121675,100.0,118.78022684168317
2021-12-17,123.89878898329768,117.39312496002506,100.0,118.87646284768309
2021-12-20,123.77859209300263,117.30470389663074,100.0,118.53367159855276
2021-12-21,123.77190231014589,117.34011598453807,100.0,118.44369309145051
2021-12-22,123.86106230378944,117.32025877442175,100.0,118.32571969865454
2021-12-23,124.06587768164394,117.2894267572864,100.0,118.66990390971834
2021-12-24,124.0641381627513,117.3469609843461,100.0,119.06958619362841
2021-12-27,124.15006715624992,117.6643034991754,100.0,118.49313066251645
2021-12-28,124.26709287411137,117.6576402911198,100.0,118.64396925434652
2021-12-29,124.22923491694822,117.66476473195699,100.0,119.05221783435248
2021-12-30,124.31224694560302,117.75861160418735,100.0,119.36533492546259
2021-12-31,124.5142095283682,117.71419721053616,100.0,119.11174118675196
2022-01-03,124.64910978205165,117.84565862917754,100.0,119.21922320458116
2022-01-04,124.83736116802461,117.74426778155681,100.0,119.62235673594283
2022-01-05,124.81795552534642,117.90629256668949,100.0,119.91779272735826
2022-01-06,124.82694594969199,118.10419310697301,100.0,119.49217179596542
2022-01-07,124.91947739008477,118.28390043416805,100.0,119.42258369093427
2022-01-10,124.94565675443131,118.15605628538626,100.0,119.19388676948891
2022-01-11,124.97151167702964,117.98410663430992,100.0,119.31648025759493
2022-01-12,124.98849897650578,118.11250600083167,100.0,119.27328088782036
2022-01-13,124.83561104316846,118.0760210923361,100.0,119.53880923430093
2022-01-14,125.0153840193425,118.28594442838441,100.0,119.25423109432174
2022-01-17,124.96649820592839,118.30155561185377,100.0,119.01146773483867
2022-01-18,125.0162051469536,118.51199131970729,100.0,118.90648416581924
2022-01-19,125.4970350562147,118.74885567380633,100.0,119.08448026735647
2022-01-20,125.47948458453286,118.93134611739426,100.0,118.5406648533206
2022-01-21,125.74383066614118,119.05566265472211,100.0,118.36849895185512
2022-01-24,125.7882162957913,119.07638915851206,100.0,118.50221714536467
2022-01-25,125.63502026696133,119.0971033287802,100.0,118.72906474794678
2022-01-26,125.49070704542031,119.231413741778,100.0,118.91677224328902
2022-01-27,125.40089834285934,119.49499965755993,100.0,119.07447442221375
2022-01-28,125.61467281941933,119.47151379517904,100.0,118.91340767503341
2022-01-31,125.63006103586326,119.44423261835837,100.0,119.12088357886567
2022-02-01,125.65939655201096,119.52364814479827,100.0,119.10708012767948
2022-02-02,125.61371453124481,119.35623217590442,100.0,119.0060030694865
2022-02-03,125.64256523513102,119.5056226177394,100.0,118.85770532094986
2022-02-04,125.59128049507453,119.53482485602026,100.0,118.64809235139857
2022-02-07,125.60971107351301,119.53858753144225,100.0,118.67810536954327
2022-02-08,125.74810251111363,119.72466077128762,100.0,118.62049910878568
2022-02-09,125.80713470025793,119.82670933107875,100.0,118.87982493038483
2022-02-10,125.87783749778434,119.80823603923977,100.0,118.51934241232463
2022-02-11,126.09025320700577,119.59453071076106,100.0,118.29601316900396
2022-02-14,126.30479675496416,119.59856983429323,100.0,118.19977747596589
2022-02-15,126.57938003802767,119.46520344056574,100.0,118.1445504433138
2022-02-16,126.68634763024414,119.42114191362202,100.0,118.45668283098252
2022-02-17,126.84864955409759,119.32722222196868,100.0,118.38093713246039
2022-02-18,126.91315371162314,119.40725803706076,100.0,118.53732537143516
2022-02-21,127.05838031057233,119.42328398551463,100.0,118.60639099713691
2022-02-22,127.13770783271927,119.50172440920728,100.0,118.66230939082827
2022-02-23,127.24045205009737,119.64280405447103,100.0,119.04790276816394
2022-02-24,127.29844894187066,119.49279195832518,100.0,119.20536767376542
2022-02-25,127.45176882038118,119.50048501501448,100.0,119.51693150131743
2022-02-28,127.63967281287086,119.57205316916696,100.0,119.11263163784395
2022-03-01,127.5239615072839,119.60313216394957,100.0,119.3505230413985
2022-03-02,127.89329311417782,119.57668789246858,100.0,119.22030720251904
2022-03-03,127.8479679886782,119.65342635548797,100.0,119.25873347903345
2022-03-04,127.66728114453737,119.77781100114892,100.0,118.7690391832149
2022-03-07,127.72373562325686,119.90272347844503,100.0,118.98921776947228
2022-03-08,127.76653441080981,119.96894938755194,100.0,118.73620395804092
2022-03-09,127.79957427419622,119.9187403816435,100.0,118.90650236038736
2022-03-10,128.1605181273381,119.98085125376464,100.0,118.91329596066103
2022-03-11,128.21551742095602,120.00946767813582,100.0,119.20579469675789
2022-03-14,128.07009110792154,120.02187714061517,100.0,119.38115057935404
2022-03-15,127.88760641851371,119.9736726978822,100.0,119.62671139963507
2022-03-16,128.01298065982206,120.0109797149199,100.0,119.55501508816353
2022-03-17,128.44351701484663,120.19451610654005,100.0,120.13928543513899
2022-03-18,128.33529589589293,120.09692815032435,100.0,120.10599069819702
2022-03-21,128.19209520229327,120.00578776615835,100.0,120.60928608101318
2022-03-22,128.0991572009754,120.08420007949475,100.0,120.62521036414606
2022-03-23,128.24575441613987,120.22239107864145,100.0,120.67863845944362
2022-03-24,128.41412414294834,120.32220322791913,100.0,120.65477699973648
2022-03-25,128.51777676060675,120.35039624276914,100.0,120.72448065816809
2022-03-28,128.49821983617943,120.35771181308687,100.0,120.88829296064645
2022-03-29,128.5451469036373,120.24585836656696,100.0,120.89891186951628
2022-03-30,128.75569602794044,120.28497263902035,100.0,120.96178353756405
2022-03-31,128.79130117093337,120.37286277659827,100.0,121.38089752726455
2022-04-01,128.98597435917148,120.24386940554876,100.0,121.42143654884477
2022-04-04,128.70203075029897,120.27359684705488,100.0,121.48414444065136
2022-04-05,128.5794389171021,120.14528876707463,100.0,121.64598004015684
2022-04-06,128.5313361007609,119.9472628320552,100.0,121.40713948005826
2022-04-07,128.54128941339476,120.09390400018829,100.0,121.71639932272404
2022-04-08,128.5943986655957,120.11840451336806,100.0,121.71852429411699
2022-04-11,128.66210931211515,119.98720921177352,100.0,121.72695977095461
2022-04-12,128.6784144314792,119.89584318289914,100.0,121.67192709367632
2022-04-13,128.6956412451817,119.98717557560771,100.0,121.14794672152915
2022-04-14,128.630761830148,120.15403812505404,100.0,121.20412434226128
2022-04-15,128.51864286419996,120.20942269038895,100.0,121.30695028365122
2022-04-18,128.53610026582547,120.35788828224288,100.0,120.95920609299495
2022-04-19,128.49878958203698,120.4510726217041,100.0,120.76099989637093
2022-04-20,128.6359147118676,120.46333200298982,100.0,121.4599486602112
2022-04-21,128.62689209832365,120.41101980307738,100.0,121.48740436044197
2022-04-22,128.6876407255959,120.64568076627971,100.0,121.27222701914062
2022-04-25,128.75646394027657,120.65023752931292,100.0,121.8555309609363
2022-04-26,128.80857150108528,120.63677343152304,100.0,122.0003977225567
2022-04-27,128.73904608369352,120.57057229886735,100.0,122.16312246088884
2022-04-28,128.8871444404743,120.66678172557252,100.0,122.41223152034728
2022-04-29,128.69459653749098,120.62210882091739,100.0,122.24101415770306
2022-05-02,128.7070260852949,120.60686446253513,100.0,122.11798348495991
2022-05-03,128.79635504860312,120.46604036064322,100.0,121.822292047994
2022-05-04,128.86011585388283,120.39273955920663,100.0,121.78698601958664
2022-05-05,129.01793198976256,120.47211500525937,100.0,121.49058895261899
2022-05-06,129.2268196696612,120.37686512229251,100.0,121.11026742124692
2022-05-09,129.35630754453646,120.30603904889641,100.0,120.99176525861388
2022-05-10,129.49422598242464,120.26357497409757,100.0,120.90379121162806
2022-05-11,129.4198714963202,120.42031949994899,100.0,120.80194668132147
2022-05-12,129.58412263105362,120.65136319634239,100.0,120.7069688934257
2022-05-13,129.5117137901329,120.73975244032835,100.0,120.45930696181435
2022-05-16,129.53284825616447,121.00563139924436,100.0,120.28302577866408
2022-05-17,129.71381336271165,121.08803616793494,100.0,119.95222982080051
2022-05-18,129.6902714434642,121.09183839805961,100.0,119.85647289601559
2022-05-19,129.86710778082204,121.07845987293403,100.0,119.89769716959057
2022-05-20,129.76376201691684,121.0562125846565,100.0,120.04342868535153
2022-05-23,129.70197020474995,121.10522879242362,100.0,120.20281501111182
2022-05-24,129.74995307481126,121.21043015031891,100.0,120.24198398277726
2022-05-25,129.61672787261745,121.36301462282225,100.0,119.68376977681044
2022-05-26,129.72266683183045,121.40888012406116,100.0,119.63235224282123
2022-05-27,129.9323128708334,121.5444624283413,100.0,119.34444138884592
2022-05-30,130.05415435544103,121.40324632407463,100.0,119.37007623018548
2022-05-31,129.79885126412913,121.4246262922728,100.0,119.46802626589407
2022-06-01,129.7400106513213,121.53657058748152,100.0,119.44332476407527
2022-06-02,129.94731375883205,121.589737933511,100.0,119.7790741848564
2022-06-03,129.93610772447465,121.63428397052505,100.0,120.03932813052548
2022-06-06,129.92825634274908,121.71439250589833,100.0,120.08097413660377
2022-06-07,129.89029571136663,121.7810028678682,100.0,120.2166019937764
2022-06-08,129.96022086763878,121.94162261120601,100.0,120.19364379134551
2022-06-09,130.1464561655964,121.83064866206142,100.0,120.11454682231434
2022-06-10,130.20506429310427,121.78578085883211,100.0,120.32222318103999
2022-06-13,130.25207527632998,121.80728404835635,100.0,120.32406024369901
2022-06-14,130.15712768527126,121.82237376262965,100.0,120.58500247168091
2022-06-15,130.1795476248773,121.85526931993141,100.0,120.32710204385828
2022-06-16,130.22002698462884,121.94570784889731,100.0,120.148145851517
2022-06-17,130.11614842598033,121.94042311563648,100.0,120.21519073361209
2022-06-20,130.13462116219176,121.99470845398197,100.0,119.83787876043054
2022-06-21,130.31513480759295,122.02724495141577,100.0,120.31020293212822
2022-06-22,130.2835960282212,121.9341419583505,100.0,120.10119022108431
2022-06-23,130.2426415996995,122.00114744996164,100.0,120.33012692485698
2022-06-24,130.48395219503251,122.0675767299367,100.0,120.19172050873458
2022-06-27,130.64758340423398,122.13435345851461,100.0,120.1752638412069
2022-06-28,130.51314056786612,121.98324180503626,100.0,120.73828285229618
2022-06-29,130.41958010662194,121.97585193820345,100.0,120.61372012403791
2022-06-30,130.42926733642284,122.0205454432469,100.0,120.84467830120846
2022-07-01,130.4514636327306,122.0892413291721,100.0,120.96274520051551
2022-07-04,130.47123570938336,122.14923898022825,100.0,120.90053355789877
2022-07-05,130.4120758474058,122.29695822152863,100.0,121.08235758078118
2022-07-06,130.49247079105018,122.36837701732695,100.0,121.28579952653656
2022-07-07,130.65389261171882,122.49915098342134,100.0,121.45155745565869
2022-07-08,130.5332974139219,122.59445625839784,100.0,121.68787831195878
2022-07-11,130.5412114831564,122.37074187504629,100.0,121.54175052533445
2022-07-12,130.67888617908912,122.51288058529573,100.0,121.63293805634842
2022-07-13,130.78824381210822,122.50478890731927,100.0,121.25089189929635
2022-07-14,131.01449036635458,122.37774688481949,100.0,121.41543277959154
2022-07-15,130.8150115295206,122.447003584984,100.0,121.36564159991663
2022-07-18,130.91842723432566,122.51779610191791,100.0,121.83673315976053
2022-07-19,130.85670460650607,122.57795410241353,100.0,122.07038512647743
2022-07-20,131.10110424001587,122.62100414775098,100.0,122.0856789363316
2022-07-21,131.28122065479332,122.65535875770779,100.0,122.04233087399254
2022-07-22,131.1948480531202,122.6042973797618,100.0,122.58058536090986
2022-07-25,131.3409727461967,122.79581622163154,100.0,122.39404549720292
2022-07-26,131.17758636365653,122.81048151810194,100.0,122.3240858592575
2022-07-27,131.16306784415767,122.83302800125558,100.0,122.58628846125623
2022-07-28,131.29515877123254,122.95939107669997,100.0,122.81473163154762
2022-07-29,131.4677138144542,123.02865624804187,100.0,122.98434271593784
2022-08-01,131.22412737098279,123.0365001930813,100.0,122.7132498871624
2022-08-02,131.47160564550222,123.06037411248658,100.0,122.70164053139767
2022-08-03,131.36972616714925,123.15954603090483,100.0,122.89738131668472
2022-08-04,131.50861096002748,123.2273822178335,100.0,122.91360948220978
2022-08-05,131.50121988897422,123.29840358891276,100.0,123.15038305126527
2022-08-08,131.60562620361114,123.32092523684797,100.0,122.73456009427883
2022-08-09,131.54774023433887,123.19230184640004,100.0,122.7891282125084
2022-08-10,131.70835697011853,123.35075442864314,100.0,122.96792461384472
2022-08-11,131.66200479379754,123.35785533541475,100.0,122.99440673123195
2022-08-12,131.89660928826143,123.53278132772732,100.0,122.82005427030185
2022-08-15,132.12612789880606,123.62580002594545,100.0,122.8516343317809
2022-08-16,132.60964250599355,123.61974607319878,100.0,122.72426392926808
2022-08-17,132.70535162673738,123.79271563511374,100.0,122.85547865198413
2022-08-18,132.8208077710092,123.95625506558797,100.0,123.28232624598368
2022-08-19,132.85919781015,123.879570563953,100.0,123.34980140331089
2022-08-22,132.7686636201263,124.01748393982615,100.0,123.2376748387147
2022-08-23,132.85314248993802,124.10614219434243,100.0,123.54663002547515
2022-08-24,132.94952009107985,124.09066439564619,100.0,123.5941799654956
2022-08-25,132.9646830567232,124.20712424907268,100.0,123.62790976145631
2022-08-26,133.08936351107985,124.25101352933923,100.0,123.47639552385458
2022-08-29,133.03440123346058,124.17788945239829,100.0,123.85009504545818
2022-08-30,133.18141488333546,124.07293981973652,100.0,123.76065139755269
2022-08-31,133.31417750038585,124.14534060438469,100.0,124.0675359851585
2022-09-01,133.21244627127396,124.18575454104258,100.0,124.31938721284253
2022-09-02,133.2907377101283,124.27259952857752,100.0,124.37782113936571
2022-09-05,133.23139888834427,124.19086153596245,100.0,124.06879547313798
2022-09-06,133.15072313652374,124.11418546481316,100.0,123.99640090035159
2022-09-07,133.23004119308513,124.23974078810677,100.0,124.13956721265377
2022-09-08,133.35350760264973,124.18985162275457,100.0,124.1570912245455
2022-09-09,133.22444648005583,124.2995199935079,100.0,124.57323849380923
2022-09-12,133.02306101936347,124.13376798070358,100.0,124.7115466701772
2022-09-13,133.0396864059118,124.23542836125704,100.0,124.70665612929011
2022-09-14,133.1472127810432,124.13435530402522,100.0,124.80895321812561
2022-09-15,133.32877203326345,124.20092033229184,100.0,124.30524680734176
2022-09-16,133.54435865853523,124.14189018114281,100.0,124.49740047154901
2022-09-19,133.84741790702802,124.0602174515666,100.0,124.62018672810655
2022-09-20,133.8960523125316,124.06169627452535,100.0,124.53335350598411
2022-09-21,134.00036318209305,124.03715761161399,100.0,124.24926434794406
2022-09-22,134.17886562055665,124.09925091963746,100.0,124.39849897269559
2022-09-23,134.39869433302047,124.1238185344062,100.0,124.30705128339036
2022-09-26,134.26118304657496,124.28351030216952,100.0,124.66413112974075
2022-09-27,134.33728238364392,124.33153770796469,100.0,124.86197132566997
2022-09-28,134.3539009795774,124.43086990058634,100.0,125.31555214093179
2022-09-29,134.40079746140896,124.29142000088511,100.0,125.70053528180911
2022-09-30,134.3702356387849,124.23447329419422,100.0,126.16455174206455
2022-10-03,134.45069236679979,124.34949479714454,100.0,126.32690546548135
2022-10-04,134.35554330274337,124.40418067640279,100.0,126.2990600735428
2022-10-05,134.3512236194767,124.477651494546,100.0,125.60167505910259
2022-10-06,134.49557098843894,124.46786257952185,100.0,125.58191581941789
2022-10-07,134.47947871820784,124.46092933405787,100.0,125.43134565682323
2022-10-10,134.3843410324499,124.55400632807435,100.0,124.93205032307152
2022-10-11,134.49821522009577,124.55035968546757,100.0,125.12107844015777
2022-10-12,134.6763025387214,124.51287829679988,100.0,124.7723324864273
2022-10-13,134.50054372760468,124.61544359950808,100.0,124.80044637263843
2022-10-14,134.2938483595476,124.61286425607837,100.0,124.831631631486
2022-10-17,134.21920653110442,124.56640342933223,100.0,124.68714281992239
2022-10-18,134.38911376597582,124.61681139727949,100.0,124.15952469153162
2022-10-19,134.42352900627213,124.8050974420309,100.0,124.16040809484475
2022-10-20,134.62211453783743,124.79249945027514,100.0,124.31480211581164
2022-10-21,134.54093941521893,124.95934306245888,100.0,124.25510554801355
2022-10-24,134.68472837616926,125.1093652225183,100.0,124.30196192037779
2022-10-25,134.84449328938746,125.17501410871897,100.0,124.51496581559562
2022-10-26,134.80037465205933,125.21929583227751,100.0,124.55828417645243
2022-10-27,135.0089032579311,125.28638267847846,100.0,124.09752043217198
2022-10-28,134.94637490252683,125.20969828749564,100.0,124.50442295876488
2022-10-31,134.90773613218826,125.30515214535858,100.0,124.27057167894245
2022-11-01,135.25321147601667,125.28270774757785,100.0,124.29147834311176
2022-11-02,135.3135098436262,125.33577189575641,100.0,124.3878436123967
2022-11-03,135.36032148941166,125.32774416147002,100.0,124.48892982405496
2022-11-04,135.28451971718658,125.42294419556526,100.0,124.94008142433132
2022-11-07,135.3287372217188,125.38455248551595,100.0,124.98263799708253
2022-11-08,135.40530367399253,125.40640024072543,100.0,125.06166444343233
2022-11-09,135.42925695463296,125.443100471017,100.0,125.29309831255941
2022-11-10,135.6123083020121,125.33385165984284,100.0,125.46119327261572
2022-11-11,135.50844827348328,125.42912527477556,100.0,125.08288323228511
2022-11-14,135.5836966211677,125.36790331092388,100.0,125.06947546560056
2022-11-15,135.66775567535862,125.46608491856857,100.0,125.13507795629711
2022-11-16,135.59815651594516,125.38830373036025,100.0,125.08639328544358
2022-11-17,135.80856865661747,125.32237276400933,100.0,124.9769409478448
2022-11-18,135.91606788683845,125.3519219917792,100.0,124.99328046798719
2022-11-21,135.9471211859763,125.35016993133104,100.0,125.45702870662927
2022-11-22,136.20725521530736,125.23555355126827,100.0,125.96767560515944
2022-11-23,136.29043869397066,125.16692286704068,100.0,126.04056657247749
2022-11-24,136.30877282922955,125.26998233526332,100.0,126.1335943025078
2022-11-25,136.63053537638322,125.27984172387595,100.0,125.77171765365482
2022-11-28,136.72043107976404,125.32174440194065,100.0,125.36313861116315
2022-11-29,136.53586017975778,125.44620832911124,100.0,125.50348695676138
2022-11-30,136.68714476820867,125.5156979314863,100.0,125.38641316500593
2022-12-01,136.65118349528225,125.5625527315142,100.0,125.05063160696018
2022-12-02,136.68053480062457,125.71154719101756,100.0,125.23695008521678
2022-12-05,136.77299907039645,125.71648187421343,100.0,125.45902210450289
2022-12-06,136.7665929791862,125.98308025346564,100.0,125.78535827742343
2022-12-07,136.7976502007889,125.96336308488812,100.0,125.8625946782103
2022-12-08,136.7780143613951,126.08132073191665,100.0,125.89756906657342
2022-12-09,136.6931680584224,126.13872282606341,100.0,125.69739724556086
2022-12-12,136.76419806782178,126.10208554729323,100.0,125.83024310755071
2022-12-13,136.8746473000935,126.08208725169925,100.0,125.86420113160302
2022-12-14,136.82551533467688,125.94286156648899,100.0,125.74750381756967
2022-12-15,136.98575582576024,125.94917883681624,100.0,125.3635821912713
2022-12-16,137.13180381311136,125.87957311242536,100.0,125.69882059117803
2022-12-19,137.1999815772756,126.10698713250564,100.0,125.64089081945475
2022-12-20,137.41159498418358,126.14424101742114,100.0,125.8952955872271
2022-12-21,137.35678453583097,126.3278247304232,100.0,125.54183562874084
2022-12-22,137.4349480086123,126.37762406889311,100.0,125.25504809511067
2022-12-23,137.4829972681777,126.35976374581622,100.0,125.36783987766823
2022-12-26,137.6350321157351,126.35384183745951,100.0,125.88376843802938
2022-12-27,137.7329029840567,126.48544878175464,100.0,126.30389736354712
2022-12-28,137.9237054212157,126.49363536307794,100.0,126.37343294096463
2022-12-29,137.9472463324029,126.5474752045048,100.0,126.23279429894264
2022-12-30,137.96698904124,126.67587196631706,100.0,126.35530800139749
2023-01-02,138.10362711333218,126.77112957676798,100.0,126.45601119554387
2023-01-03,138.36404718079342,126.87244979540522,100.0,126.34151398811946
2023-01-04,138.37782761624786,126.91746136089064,100.0,126.22924753528176
2023-01-05,138.3320771888041,126.95419729115156,100.0,126.10998284864307
2023-01-06,138.59511298130403,127.18884809913472,100.0,126.22974157259428
2023-01-09,138.5533851563866,127.0819178792186,100.0,126.4866931562307
2023-01-10,138.6669287493736,127.05823021326397,100.0,126.81096489989223
2023-01-11,138.66605173681396,127.19969328189474,100.0,126.82749395047662
2023-01-12,138.64820139591194,127.25916293375015,100.0,126.56095987402335
2023-01-13,138.93830821950166,127.16646009171583,100.0,126.44360327139694
2023-01-16,138.6672036085736,127.17650984809332,100.0,126.3946720892873
2023-01-17,138.84335089693482,127.17626805112135,100.0,126.48222757276027
2023-01-18,138.74645002206302,127.11237800929415,100.0,126.65534077941267
2023-01-19,138.88071456033975,127.12377702021372,100.0,126.54082311086117
2023-01-20,138.8291301157533,127.14706814043967,100.0,126.89375905811039
